source_site,category,place_or_event_name,period,target_age,region,fee_info,description,booking_url,ai_tags,crawled_at,theme_tags,congestion_score,popularity_score
네이버 장소검색 | 서울 노원구,자연친화,[노원] 느티울공원,상시,영유아 및 어린이 (0세~9세),서울 노원구 [노원] 느티울공원,무료/유료 (플레이스 참조),서울 노원구에 위치한 인기 아기랑 물놀이터 명소인 [[노원] 느티울공원]입니다.,https://search.naver.com/search.naver?where=nexearch&query=%EC%84%9C%EC%9A%B8%20%EB%85%B8%EC%9B%90%EA%B5%AC%20%EC%95%84%EA%B8%B0%EB%9E%91%20%EB%AC%BC%EB%86%80%EC%9D%B4%ED%84%B0,family:1.0;baby:1.0;parking:1.0;nursing_room:1.0;노원구;아기랑 물놀이터,2026-08-22 20:34:25,water:1.0;outdoor:1.0;picnic:0.8,,
네이버 장소검색 | 서울 도봉구,사설키즈카페,헬로방방 도봉구청점,상시,영유아 및 어린이 (0세~9세),서울 도봉구 헬로방방 도봉구청점,무료/유료 (플레이스 참조),서울 도봉구에 위치한 인기 아기랑 키즈카페 명소인 [헬로방방 도봉구청점]입니다.,https://search.naver.com/search.naver?where=nexearch&query=%EC%84%9C%EC%9A%B8%20%EB%8F%84%EB%B4%89%EA%B5%AC%20%EC%95%84%EA%B8%B0%EB%9E%91%20%ED%82%A4%EC%A6%88%EC%B9%B4%ED%8E%98,family:1.0;baby:1.0;parking:1.0;nursing_room:1.0;도봉구;아기랑 키즈카페,2026-08-22 20:34:25,toddler:1.0;indoor:0.9;play:1.0,,
네이버 장소검색 | 서울 도봉구,사설키즈카페,키즈키키 키즈룸,상시,영유아 및 어린이 (0세~9세),서울 도봉구 키즈키키 키즈룸,무료/유료 (플레이스 참조),서울 도봉구에 위치한 인기 아기랑 키즈카페 명소인 [키즈키키 키즈룸]입니다.,https://search.naver.com/search.naver?where=nexearch&query=%EC%84%9C%EC%9A%B8%20%EB%8F%84%EB%B4%89%EA%B5%AC%20%EC%95%84%EA%B8%B0%EB%9E%91%20%ED%82%A4%EC%A6%88%EC%B9%B4%ED%8E%98,family:1.0;baby:1.0;parking:1.0;nursing_room:1.0;도봉구;아기랑 키즈카페,2026-08-22 20:34:25,toddler:1.0;indoor:0.9;play:1.0,,
네이버 장소검색 | 서울 도봉구,사설키즈카페,키블리,상시,영유아 및 어린이 (0세~9세),서울 도봉구 키블리,무료/유료 (플레이스 참조),서울 도봉구에 위치한 인기 아기랑 키즈카페 명소인 [키블리]입니다.,https://search.naver.com/search.naver?where=nexearch&query=%EC%84%9C%EC%9A%B8%20%EB%8F%84%EB%B4%89%EA%B5%AC%20%EC%95%84%EA%B8%B0%EB%9E%91%20%ED%82%A4%EC%A6%88%EC%B9%B4%ED%8E%98,family:1.0;baby:1.0;parking:1.0;nursing_room:1.0;도봉구;아기랑 키즈카페,2026-08-22 20:34:25,toddler:1.0;indoor:0.9;play:1.0,,
네이버 장소검색 | 서울 도봉구,사설키즈카페,뚜뚜랑놀자,상시,영유아 및 어린이 (0세~9세),서울 도봉구 뚜뚜랑놀자,무료/유료 (플레이스 참조),서울 도봉구에 위치한 인기 아기랑 키즈카페 명소인 [뚜뚜랑놀자]입니다.,https://search.naver.com/search.naver?where=nexearch&query=%EC%84%9C%EC%9A%B8%20%EB%8F%84%EB%B4%89%EA%B5%AC%20%EC%95%84%EA%B8%B0%EB%9E%91%20%ED%82%A4%EC%A6%88%EC%B9%B4%ED%8E%98,family:1.0;baby:1.0;parking:1.0;nursing_room:1.0;도봉구;아기랑 키즈카페,2026-08-22 20:34:25,toddler:1.0;indoor:0.9;play:1.0,,
네이버 장소검색 | 서울 도봉구,사설키즈카페,아트퍼플 아트센터 창동본점,상시,영유아 및 어린이 (0세~9세),서울 도봉구 아트퍼플 아트센터 창동본점,무료/유료 (플레이스 참조),서울 도봉구에 위치한 인기 아기랑 키즈카페 명소인 [아트퍼플 아트센터 창동본점]입니다.,https://search.naver.com/search.naver?where=nexearch&query=%EC%84%9C%EC%9A%B8%20%EB%8F%84%EB%B4%89%EA%B5%AC%20%EC%95%84%EA%B8%B0%EB%9E%91%20%ED%82%A4%EC%A6%88%EC%B9%B4%ED%8E%98,family:1.0;baby:1.0;parking:1.0;nursing_room:1.0;도봉구;아기랑 키즈카페,2026-08-22 20:34:25,toddler:1.0;indoor:0.9;play:1.0,,
네이버 장소검색 | 서울 도봉구,사설키즈카페,키즈팡팡,상시,영유아 및 어린이 (0세~9세),서울 도봉구 키즈팡팡,무료/유료 (플레이스 참조),서울 도봉구에 위치한 인기 아기랑 키즈카페 명소인 [키즈팡팡]입니다.,https://search.naver.com/search.naver?where=nexearch&query=%EC%84%9C%EC%9A%B8%20%EB%8F%84%EB%B4%89%EA%B5%AC%20%EC%95%84%EA%B8%B0%EB%9E%91%20%ED%82%A4%EC%A6%88%EC%B9%B4%ED%8E%98,family:1.0;baby:1.0;parking:1.0;nursing_room:1.0;도봉구;아기랑 키즈카페,2026-08-22 20:34:25,toddler:1.0;indoor:0.9;play:1.0,,
네이버 장소검색 | 서울 도봉구,사설키즈카페,서울형키즈카페도봉구창3동점,상시,영유아 및 어린이 (0세~9세),서울 도봉구 서울형키즈카페도봉구창3동점,무료/유료 (플레이스 참조),서울 도봉구에 위치한 인기 아기랑 키즈카페 명소인 [서울형키즈카페도봉구창3동점]입니다.,https://search.naver.com/search.naver?where=nexearch&query=%EC%84%9C%EC%9A%B8%20%EB%8F%84%EB%B4%89%EA%B5%AC%20%EC%95%84%EA%B8%B0%EB%9E%91%20%ED%82%A4%EC%A6%88%EC%B9%B4%ED%8E%98,family:1.0;baby:1.0;parking:1.0;nursing_room:1.0;도봉구;아기랑 키즈카페,2026-08-22 20:34:25,toddler:1.0;indoor:0.9;play:1.0,,
네이버 장소검색 | 서울 도봉구,자연친화,Y계곡,상시,영유아 및 어린이 (0세~9세),서울 도봉구 Y계곡,무료/유료 (플레이스 참조),서울 도봉구에 위치한 인기 아기랑 계곡 명소인 [Y계곡]입니다.,https://search.naver.com/search.naver?where=nexearch&query=%EC%84%9C%EC%9A%B8%20%EB%8F%84%EB%B4%89%EA%B5%AC%20%EC%95%84%EA%B8%B0%EB%9E%91%20%EA%B3%84%EA%B3%A1,family:1.0;baby:1.0;parking:1.0;nursing_room:1.0;도봉구;아기랑 계곡,2026-08-22 20:34:25,valley:1.0;nature:1.0;water:1.0,,
네이버 장소검색 | 서울 도봉구,자연친화,경희대박사마린키즈어린이수영장,상시,영유아 및 어린이 (0세~9세),서울 도봉구 경희대박사마린키즈어린이수영장,무료/유료 (플레이스 참조),서울 도봉구에 위치한 인기 아기랑 수영장 명소인 [경희대박사마린키즈어린이수영장]입니다.,https://search.naver.com/search.naver?where=nexearch&query=%EC%84%9C%EC%9A%B8%20%EB%8F%84%EB%B4%89%EA%B5%AC%20%EC%95%84%EA%B8%B0%EB%9E%91%20%EC%88%98%EC%98%81%EC%9E%A5,family:1.0;baby:1.0;parking:1.0;nursing_room:1.0;도봉구;아기랑 수영장,2026-08-22 20:34:25,pool:1.0;water:1.0;outdoor:0.9,,
네이버 장소검색 | 서울 도봉구,자연친화,창동 중랑천 물놀이장수영장,상시,영유아 및 어린이 (0세~9세),서울 도봉구 창동 중랑천 물놀이장수영장,무료/유료 (플레이스 참조),서울 도봉구에 위치한 인기 아기랑 수영장 명소인 [창동 중랑천 물놀이장수영장]입니다.,https://search.naver.com/search.naver?where=nexearch&query=%EC%84%9C%EC%9A%B8%20%EB%8F%84%EB%B4%89%EA%B5%AC%20%EC%95%84%EA%B8%B0%EB%9E%91%20%EC%88%98%EC%98%81%EC%9E%A5,family:1.0;baby:1.0;parking:1.0;nursing_room:1.0;도봉구;아기랑 수영장,2026-08-22 20:34:25,pool:1.0;water:1.0;outdoor:0.9,,
네이버 장소검색 | 서울 도봉구,자연친화,창동문화체육센터수영장,상시,영유아 및 어린이 (0세~9세),서울 도봉구 창동문화체육센터수영장,무료/유료 (플레이스 참조),서울 도봉구에 위치한 인기 아기랑 수영장 명소인 [창동문화체육센터수영장]입니다.,https://search.naver.com/search.naver?where=nexearch&query=%EC%84%9C%EC%9A%B8%20%EB%8F%84%EB%B4%89%EA%B5%AC%20%EC%95%84%EA%B8%B0%EB%9E%91%20%EC%88%98%EC%98%81%EC%9E%A5,family:1.0;baby:1.0;parking:1.0;nursing_room:1.0;도봉구;아기랑 수영장,2026-08-22 20:34:25,pool:1.0;water:1.0;outdoor:0.9,,
네이버 장소검색 | 서울 도봉구,자연친화,블루오션키즈스위밍수영장,상시,영유아 및 어린이 (0세~9세),서울 도봉구 블루오션키즈스위밍수영장,무료/유료 (플레이스 참조),서울 도봉구에 위치한 인기 아기랑 수영장 명소인 [블루오션키즈스위밍수영장]입니다.,https://search.naver.com/search.naver?where=nexearch&query=%EC%84%9C%EC%9A%B8%20%EB%8F%84%EB%B4%89%EA%B5%AC%20%EC%95%84%EA%B8%B0%EB%9E%91%20%EC%88%98%EC%98%81%EC%9E%A5,family:1.0;baby:1.0;parking:1.0;nursing_room:1.0;도봉구;아기랑 수영장,2026-08-22 20:34:25,pool:1.0;water:1.0;outdoor:0.9,,
네이버 장소검색 | 서울 도봉구,자연친화,도봉썸머워터랜드수영장,상시,영유아 및 어린이 (0세~9세),서울 도봉구 도봉썸머워터랜드수영장,무료/유료 (플레이스 참조),서울 도봉구에 위치한 인기 아기랑 수영장 명소인 [도봉썸머워터랜드수영장]입니다.,https://search.naver.com/search.naver?where=nexearch&query=%EC%84%9C%EC%9A%B8%20%EB%8F%84%EB%B4%89%EA%B5%AC%20%EC%95%84%EA%B8%B0%EB%9E%91%20%EC%88%98%EC%98%81%EC%9E%A5,family:1.0;baby:1.0;parking:1.0;nursing_room:1.0;도봉구;아기랑 수영장,2026-08-22 20:34:25,pool:1.0;water:1.0;outdoor:0.9,,
네이버 장소검색 | 서울 도봉구,자연친화,"[서울 도봉구] 키즈룸 하이풀하이 | 워터룸 ,아기",상시,영유아 및 어린이 (0세~9세),"서울 도봉구 [서울 도봉구] 키즈룸 하이풀하이 | 워터룸 ,아기",무료/유료 (플레이스 참조),"서울 도봉구에 위치한 인기 아기랑 수영장 명소인 [[서울 도봉구] 키즈룸 하이풀하이 | 워터룸 ,아기]입니다.",https://search.naver.com/search.naver?where=nexearch&query=%EC%84%9C%EC%9A%B8%20%EB%8F%84%EB%B4%89%EA%B5%AC%20%EC%95%84%EA%B8%B0%EB%9E%91%20%EC%88%98%EC%98%81%EC%9E%A5,family:1.0;baby:1.0;parking:1.0;nursing_room:1.0;도봉구;아기랑 수영장,2026-08-22 20:34:25,pool:1.0;water:1.0;outdoor:0.9,,
네이버 장소검색 | 서울 도봉구,자연친화,위치 주차 등 기본 정보서울 도봉구쌍문동 쌍문공원,상시,영유아 및 어린이 (0세~9세),서울 도봉구 위치 주차 등 기본 정보서울 도봉구쌍문동 쌍문공원,무료/유료 (플레이스 참조),서울 도봉구에 위치한 인기 아기랑 모래놀이 명소인 [위치 주차 등 기본 정보서울 도봉구쌍문동 쌍문공원]입니다.,https://search.naver.com/search.naver?where=nexearch&query=%EC%84%9C%EC%9A%B8%20%EB%8F%84%EB%B4%89%EA%B5%AC%20%EC%95%84%EA%B8%B0%EB%9E%91%20%EB%AA%A8%EB%9E%98%EB%86%80%EC%9D%B4,family:1.0;baby:1.0;parking:1.0;nursing_room:1.0;도봉구;아기랑 모래놀이,2026-08-22 20:34:25,sand:1.0;nature:1.0;play:0.9,,
네이버 장소검색 | 서울 도봉구,자연친화,도봉구쌍문동,상시,영유아 및 어린이 (0세~9세),서울 도봉구 도봉구쌍문동,무료/유료 (플레이스 참조),서울 도봉구에 위치한 인기 아기랑 모래놀이 명소인 [도봉구쌍문동]입니다.,https://search.naver.com/search.naver?where=nexearch&query=%EC%84%9C%EC%9A%B8%20%EB%8F%84%EB%B4%89%EA%B5%AC%20%EC%95%84%EA%B8%B0%EB%9E%91%20%EB%AA%A8%EB%9E%98%EB%86%80%EC%9D%B4,family:1.0;baby:1.0;parking:1.0;nursing_room:1.0;도봉구;아기랑 모래놀이,2026-08-22 20:34:25,sand:1.0;nature:1.0;play:0.9,,
네이버 장소검색 | 서울 도봉구,자연친화,아이 발달에 딱 좋은,상시,영유아 및 어린이 (0세~9세),서울 도봉구 아이 발달에 딱 좋은,무료/유료 (플레이스 참조),서울 도봉구에 위치한 인기 아기랑 모래놀이 명소인 [아이 발달에 딱 좋은]입니다.,https://search.naver.com/search.naver?where=nexearch&query=%EC%84%9C%EC%9A%B8%20%EB%8F%84%EB%B4%89%EA%B5%AC%20%EC%95%84%EA%B8%B0%EB%9E%91%20%EB%AA%A8%EB%9E%98%EB%86%80%EC%9D%B4,family:1.0;baby:1.0;parking:1.0;nursing_room:1.0;도봉구;아기랑 모래놀이,2026-08-22 20:34:25,sand:1.0;nature:1.0;play:0.9,,
네이버 장소검색 | 서울 도봉구,자연친화,"서울창포원식물원,수목원",상시,영유아 및 어린이 (0세~9세),"서울 도봉구 서울창포원식물원,수목원",무료/유료 (플레이스 참조),"서울 도봉구에 위치한 인기 아기랑 공원 명소인 [서울창포원식물원,수목원]입니다.",https://search.naver.com/search.naver?where=nexearch&query=%EC%84%9C%EC%9A%B8%20%EB%8F%84%EB%B4%89%EA%B5%AC%20%EC%95%84%EA%B8%B0%EB%9E%91%20%EA%B3%B5%EC%9B%90,family:1.0;baby:1.0;parking:1.0;nursing_room:1.0;도봉구;아기랑 공원,2026-08-22 20:34:25,park:1.0;picnic:1.0;nature:1.0,,
네이버 장소검색 | 서울 도봉구,자연친화,초안산공원,상시,영유아 및 어린이 (0세~9세),서울 도봉구 초안산공원,무료/유료 (플레이스 참조),서울 도봉구에 위치한 인기 아기랑 공원 명소인 [초안산공원]입니다.,https://search.naver.com/search.naver?where=nexearch&query=%EC%84%9C%EC%9A%B8%20%EB%8F%84%EB%B4%89%EA%B5%AC%20%EC%95%84%EA%B8%B0%EB%9E%91%20%EA%B3%B5%EC%9B%90,family:1.0;baby:1.0;parking:1.0;nursing_room:1.0;도봉구;아기랑 공원,2026-08-22 20:34:25,park:1.0;picnic:1.0;nature:1.0,,
네이버 장소검색 | 서울 도봉구,자연친화,"발바닥공원도시,공원",상시,영유아 및 어린이 (0세~9세),"서울 도봉구 발바닥공원도시,공원",무료/유료 (플레이스 참조),"서울 도봉구에 위치한 인기 아기랑 공원 명소인 [발바닥공원도시,공원]입니다.",https://search.naver.com/search.naver?where=nexearch&query=%EC%84%9C%EC%9A%B8%20%EB%8F%84%EB%B4%89%EA%B5%AC%20%EC%95%84%EA%B8%B0%EB%9E%91%20%EA%B3%B5%EC%9B%90,family:1.0;baby:1.0;parking:1.0;nursing_room:1.0;도봉구;아기랑 공원,2026-08-22 20:34:25,park:1.0;picnic:1.0;nature:1.0,,
네이버 장소검색 | 서울 도봉구,자연친화,쌍문공원,상시,영유아 및 어린이 (0세~9세),서울 도봉구 쌍문공원,무료/유료 (플레이스 참조),서울 도봉구에 위치한 인기 아기랑 공원 명소인 [쌍문공원]입니다.,https://search.naver.com/search.naver?where=nexearch&query=%EC%84%9C%EC%9A%B8%20%EB%8F%84%EB%B4%89%EA%B5%AC%20%EC%95%84%EA%B8%B0%EB%9E%91%20%EA%B3%B5%EC%9B%90,family:1.0;baby:1.0;parking:1.0;nursing_room:1.0;도봉구;아기랑 공원,2026-08-22 20:34:25,park:1.0;picnic:1.0;nature:1.0,,
네이버 장소검색 | 서울 도봉구,자연친화,초안산하늘꽃정원공원,상시,영유아 및 어린이 (0세~9세),서울 도봉구 초안산하늘꽃정원공원,무료/유료 (플레이스 참조),서울 도봉구에 위치한 인기 아기랑 공원 명소인 [초안산하늘꽃정원공원]입니다.,https://search.naver.com/search.naver?where=nexearch&query=%EC%84%9C%EC%9A%B8%20%EB%8F%84%EB%B4%89%EA%B5%AC%20%EC%95%84%EA%B8%B0%EB%9E%91%20%EA%B3%B5%EC%9B%90,family:1.0;baby:1.0;parking:1.0;nursing_room:1.0;도봉구;아기랑 공원,2026-08-22 20:34:25,park:1.0;picnic:1.0;nature:1.0,,
네이버 장소검색 | 서울 도봉구,자연친화,창동역사문화공원공원,상시,영유아 및 어린이 (0세~9세),서울 도봉구 창동역사문화공원공원,무료/유료 (플레이스 참조),서울 도봉구에 위치한 인기 아기랑 공원 명소인 [창동역사문화공원공원]입니다.,https://search.naver.com/search.naver?where=nexearch&query=%EC%84%9C%EC%9A%B8%20%EB%8F%84%EB%B4%89%EA%B5%AC%20%EC%95%84%EA%B8%B0%EB%9E%91%20%EA%B3%B5%EC%9B%90,family:1.0;baby:1.0;parking:1.0;nursing_room:1.0;도봉구;아기랑 공원,2026-08-22 20:34:25,park:1.0;picnic:1.0;nature:1.0,,
네이버 장소검색 | 서울 도봉구,자연친화,도봉산 자락에 위치한 ‘둘리쌍문공원,상시,영유아 및 어린이 (0세~9세),서울 도봉구 도봉산 자락에 위치한 ‘둘리쌍문공원,무료/유료 (플레이스 참조),서울 도봉구에 위치한 인기 아기랑 공원 명소인 [도봉산 자락에 위치한 ‘둘리쌍문공원]입니다.,https://search.naver.com/search.naver?where=nexearch&query=%EC%84%9C%EC%9A%B8%20%EB%8F%84%EB%B4%89%EA%B5%AC%20%EC%95%84%EA%B8%B0%EB%9E%91%20%EA%B3%B5%EC%9B%90,family:1.0;baby:1.0;parking:1.0;nursing_room:1.0;도봉구;아기랑 공원,2026-08-22 20:34:25,park:1.0;picnic:1.0;nature:1.0,,
네이버 장소검색 | 서울 도봉구,자연친화,둘리쌍문공원,상시,영유아 및 어린이 (0세~9세),서울 도봉구 둘리쌍문공원,무료/유료 (플레이스 참조),서울 도봉구에 위치한 인기 아기랑 공원 명소인 [둘리쌍문공원]입니다.,https://search.naver.com/search.naver?where=nexearch&query=%EC%84%9C%EC%9A%B8%20%EB%8F%84%EB%B4%89%EA%B5%AC%20%EC%95%84%EA%B8%B0%EB%9E%91%20%EA%B3%B5%EC%9B%90,family:1.0;baby:1.0;parking:1.0;nursing_room:1.0;도봉구;아기랑 공원,2026-08-22 20:34:25,park:1.0;picnic:1.0;nature:1.0,,
네이버 장소검색 | 서울 도봉구,자연친화,서울특별시도봉구쌍문동에 있는 대한민국,상시,영유아 및 어린이 (0세~9세),서울 도봉구 서울특별시도봉구쌍문동에 있는 대한민국,무료/유료 (플레이스 참조),서울 도봉구에 위치한 인기 아기랑 공원 명소인 [서울특별시도봉구쌍문동에 있는 대한민국]입니다.,https://search.naver.com/search.naver?where=nexearch&query=%EC%84%9C%EC%9A%B8%20%EB%8F%84%EB%B4%89%EA%B5%AC%20%EC%95%84%EA%B8%B0%EB%9E%91%20%EA%B3%B5%EC%9B%90,family:1.0;baby:1.0;parking:1.0;nursing_room:1.0;도봉구;아기랑 공원,2026-08-22 20:34:25,park:1.0;picnic:1.0;nature:1.0,,
네이버 장소검색 | 서울 도봉구,자연친화,2020.02.19.바로도봉구쌍문동 둘리공원,상시,영유아 및 어린이 (0세~9세),서울 도봉구 2020.02.19.바로도봉구쌍문동 둘리공원,무료/유료 (플레이스 참조),서울 도봉구에 위치한 인기 아기랑 공원 명소인 [2020.02.19.바로도봉구쌍문동 둘리공원]입니다.,https://search.naver.com/search.naver?where=nexearch&query=%EC%84%9C%EC%9A%B8%20%EB%8F%84%EB%B4%89%EA%B5%AC%20%EC%95%84%EA%B8%B0%EB%9E%91%20%EA%B3%B5%EC%9B%90,family:1.0;baby:1.0;parking:1.0;nursing_room:1.0;도봉구;아기랑 공원,2026-08-22 20:34:25,park:1.0;picnic:1.0;nature:1.0,,
네이버 장소검색 | 서울 도봉구,자연친화,서울형키즈카페도봉구둘리쌍문공원,상시,영유아 및 어린이 (0세~9세),서울 도봉구 서울형키즈카페도봉구둘리쌍문공원,무료/유료 (플레이스 참조),서울 도봉구에 위치한 인기 아기랑 공원 명소인 [서울형키즈카페도봉구둘리쌍문공원]입니다.,https://search.naver.com/search.naver?where=nexearch&query=%EC%84%9C%EC%9A%B8%20%EB%8F%84%EB%B4%89%EA%B5%AC%20%EC%95%84%EA%B8%B0%EB%9E%91%20%EA%B3%B5%EC%9B%90,family:1.0;baby:1.0;parking:1.0;nursing_room:1.0;도봉구;아기랑 공원,2026-08-22 20:34:25,park:1.0;picnic:1.0;nature:1.0,,
네이버 장소검색 | 서울 도봉구,자연친화,서울특별시도봉구해등로3길 48-11 초안산공원,상시,영유아 및 어린이 (0세~9세),서울 도봉구 서울특별시도봉구해등로3길 48-11 초안산공원,무료/유료 (플레이스 참조),서울 도봉구에 위치한 인기 아기랑 공원 명소인 [서울특별시도봉구해등로3길 48-11 초안산공원]입니다.,https://search.naver.com/search.naver?where=nexearch&query=%EC%84%9C%EC%9A%B8%20%EB%8F%84%EB%B4%89%EA%B5%AC%20%EC%95%84%EA%B8%B0%EB%9E%91%20%EA%B3%B5%EC%9B%90,family:1.0;baby:1.0;parking:1.0;nursing_room:1.0;도봉구;아기랑 공원,2026-08-22 20:34:25,park:1.0;picnic:1.0;nature:1.0,,
네이버 장소검색 | 서울 도봉구,가족체험,도봉구의,상시,영유아 및 어린이 (0세~9세),서울 도봉구 도봉구의,무료/유료 (플레이스 참조),서울 도봉구에 위치한 인기 아기랑 농장체험 명소인 [도봉구의]입니다.,https://search.naver.com/search.naver?where=nexearch&query=%EC%84%9C%EC%9A%B8%20%EB%8F%84%EB%B4%89%EA%B5%AC%20%EC%95%84%EA%B8%B0%EB%9E%91%20%EB%86%8D%EC%9E%A5%EC%B2%B4%ED%97%98,family:1.0;baby:1.0;parking:1.0;nursing_room:1.0;도봉구;아기랑 농장체험,2026-08-22 20:34:25,farm:1.0;animal:1.0;experience:1.0,,
네이버 장소검색 | 서울 도봉구,가족체험,서울 도봉구쌍문동에 위치한 둘리뮤지엄은 대한민국,상시,영유아 및 어린이 (0세~9세),서울 도봉구 서울 도봉구쌍문동에 위치한 둘리뮤지엄은 대한민국,무료/유료 (플레이스 참조),서울 도봉구에 위치한 인기 아기랑 어린이박물관 명소인 [서울 도봉구쌍문동에 위치한 둘리뮤지엄은 대한민국]입니다.,https://search.naver.com/search.naver?where=nexearch&query=%EC%84%9C%EC%9A%B8%20%EB%8F%84%EB%B4%89%EA%B5%AC%20%EC%95%84%EA%B8%B0%EB%9E%91%20%EC%96%B4%EB%A6%B0%EC%9D%B4%EB%B0%95%EB%AC%BC%EA%B4%80,family:1.0;baby:1.0;parking:1.0;nursing_room:1.0;도봉구;아기랑 어린이박물관,2026-08-22 20:34:25,museum:1.0;hands_on:1.0;experience:1.0,,
네이버 장소검색 | 서울 동대문구,사설키즈카페,쁘띠몽드 장안점,상시,영유아 및 어린이 (0세~9세),서울 동대문구 쁘띠몽드 장안점,무료/유료 (플레이스 참조),서울 동대문구에 위치한 인기 아기랑 키즈카페 명소인 [쁘띠몽드 장안점]입니다.,https://search.naver.com/search.naver?where=nexearch&query=%EC%84%9C%EC%9A%B8%20%EB%8F%99%EB%8C%80%EB%AC%B8%EA%B5%AC%20%EC%95%84%EA%B8%B0%EB%9E%91%20%ED%82%A4%EC%A6%88%EC%B9%B4%ED%8E%98,family:1.0;baby:1.0;parking:1.0;nursing_room:1.0;동대문구;아기랑 키즈카페,2026-08-22 20:34:25,toddler:1.0;indoor:0.9;play:1.0,,
네이버 장소검색 | 서울 동대문구,사설키즈카페,봉봉키즈 장안점,상시,영유아 및 어린이 (0세~9세),서울 동대문구 봉봉키즈 장안점,무료/유료 (플레이스 참조),서울 동대문구에 위치한 인기 아기랑 키즈카페 명소인 [봉봉키즈 장안점]입니다.,https://search.naver.com/search.naver?where=nexearch&query=%EC%84%9C%EC%9A%B8%20%EB%8F%99%EB%8C%80%EB%AC%B8%EA%B5%AC%20%EC%95%84%EA%B8%B0%EB%9E%91%20%ED%82%A4%EC%A6%88%EC%B9%B4%ED%8E%98,family:1.0;baby:1.0;parking:1.0;nursing_room:1.0;동대문구;아기랑 키즈카페,2026-08-22 20:34:25,toddler:1.0;indoor:0.9;play:1.0,,
네이버 장소검색 | 서울 동대문구,사설키즈카페,위캔키즈클럽,상시,영유아 및 어린이 (0세~9세),서울 동대문구 위캔키즈클럽,무료/유료 (플레이스 참조),서울 동대문구에 위치한 인기 아기랑 키즈카페 명소인 [위캔키즈클럽]입니다.,https://search.naver.com/search.naver?where=nexearch&query=%EC%84%9C%EC%9A%B8%20%EB%8F%99%EB%8C%80%EB%AC%B8%EA%B5%AC%20%EC%95%84%EA%B8%B0%EB%9E%91%20%ED%82%A4%EC%A6%88%EC%B9%B4%ED%8E%98,family:1.0;baby:1.0;parking:1.0;nursing_room:1.0;동대문구;아기랑 키즈카페,2026-08-22 20:34:25,toddler:1.0;indoor:0.9;play:1.0,,
네이버 장소검색 | 서울 동대문구,사설키즈카페,꿀잼키즈룸 답십리점,상시,영유아 및 어린이 (0세~9세),서울 동대문구 꿀잼키즈룸 답십리점,무료/유료 (플레이스 참조),서울 동대문구에 위치한 인기 아기랑 키즈카페 명소인 [꿀잼키즈룸 답십리점]입니다.,https://search.naver.com/search.naver?where=nexearch&query=%EC%84%9C%EC%9A%B8%20%EB%8F%99%EB%8C%80%EB%AC%B8%EA%B5%AC%20%EC%95%84%EA%B8%B0%EB%9E%91%20%ED%82%A4%EC%A6%88%EC%B9%B4%ED%8E%98,family:1.0;baby:1.0;parking:1.0;nursing_room:1.0;동대문구;아기랑 키즈카페,2026-08-22 20:34:25,toddler:1.0;indoor:0.9;play:1.0,,
네이버 장소검색 | 서울 동대문구,사설키즈카페,놀자키즈룸,상시,영유아 및 어린이 (0세~9세),서울 동대문구 놀자키즈룸,무료/유료 (플레이스 참조),서울 동대문구에 위치한 인기 아기랑 키즈카페 명소인 [놀자키즈룸]입니다.,https://search.naver.com/search.naver?where=nexearch&query=%EC%84%9C%EC%9A%B8%20%EB%8F%99%EB%8C%80%EB%AC%B8%EA%B5%AC%20%EC%95%84%EA%B8%B0%EB%9E%91%20%ED%82%A4%EC%A6%88%EC%B9%B4%ED%8E%98,family:1.0;baby:1.0;parking:1.0;nursing_room:1.0;동대문구;아기랑 키즈카페,2026-08-22 20:34:25,toddler:1.0;indoor:0.9;play:1.0,,
네이버 장소검색 | 서울 동대문구,사설키즈카페,스토리방방,상시,영유아 및 어린이 (0세~9세),서울 동대문구 스토리방방,무료/유료 (플레이스 참조),서울 동대문구에 위치한 인기 아기랑 키즈카페 명소인 [스토리방방]입니다.,https://search.naver.com/search.naver?where=nexearch&query=%EC%84%9C%EC%9A%B8%20%EB%8F%99%EB%8C%80%EB%AC%B8%EA%B5%AC%20%EC%95%84%EA%B8%B0%EB%9E%91%20%ED%82%A4%EC%A6%88%EC%B9%B4%ED%8E%98,family:1.0;baby:1.0;parking:1.0;nursing_room:1.0;동대문구;아기랑 키즈카페,2026-08-22 20:34:25,toddler:1.0;indoor:0.9;play:1.0,,
네이버 장소검색 | 서울 동대문구,사설키즈카페,서울시 용두동,상시,영유아 및 어린이 (0세~9세),서울 동대문구 서울시 용두동,무료/유료 (플레이스 참조),서울 동대문구에 위치한 인기 아기랑 키즈카페 명소인 [서울시 용두동]입니다.,https://search.naver.com/search.naver?where=nexearch&query=%EC%84%9C%EC%9A%B8%20%EB%8F%99%EB%8C%80%EB%AC%B8%EA%B5%AC%20%EC%95%84%EA%B8%B0%EB%9E%91%20%ED%82%A4%EC%A6%88%EC%B9%B4%ED%8E%98,family:1.0;baby:1.0;parking:1.0;nursing_room:1.0;동대문구;아기랑 키즈카페,2026-08-22 20:34:25,toddler:1.0;indoor:0.9;play:1.0,,
