source_site,category,place_or_event_name,period,target_age,region,fee_info,description,booking_url,ai_tags,crawled_at,theme_tags,congestion_score,popularity_score
대한민국 구석구석(VisitKorea) | 커플/데이트 태그,야외데이트,광화문,,전연령,"서울특별시 종로구 사직로 161 | 위도:37.5760179589004, 경도:126.976788008924",,"광화문은 경복궁의 정문으로 국왕이 드나드는 정문이기도 했지만, 조선의 법궁인 경복궁의 정문이었기 때문에 다른 궁궐의 정문에 비해 그 규모와 격식 면에서도 매우 웅장하고 화려했다. 또한 광화문은 담장 끝 동쪽과 서쪽에 각각 동십자각과 서십자각을 두어 조선의 5대 궁궐 가운데 유일하게 궐문 형식을 갖추고 있기도 했다. 광화문은 중층으로 된 문루를 받치는 기단석축에 세 개의 홍예로 이루어져 있는데, 중앙의 홍예로는 왕이, 좌우의 홍예로는 왕세자와 신하들이 출입하도록 하였다. 문루(門樓)에는 종을 걸어 때를 알리는 데 사용하였다. 이처럼…",https://royal.khs.go.kr/ROYAL/contents/R101020000.do?schBdcode=gbg&pageType=story&bdProgramCode=storyCtg3,"19_20한국관광100선:1.0;가족여행:1.0;경복궁:1.0;관광지:1.0;광화문:1.0;광화문:1.0;광화문광장:1.0;교과서속여행:1.0;당일치기여행:1.0;서울근교여행:1.0;수문장교대:1.0;아이와함께:1.0;역사:1.0;역사관광지:1.0;역사를품은곳:1.0;역사문화재:1.0;역사속으로:1.0;역사여행:1.0;역사유적지:1.0;역사탐험:1.0;연인과함께:1.0;전통역사문화체험:1.0;종로여행:1.0;친구와함께:1.0;커플데이트:1.0;source_tag_커플데이트:1.0;con_like:49;con_read:22617;con_share:10;use_time=[1월~2월/11월~12월] - 09시 00~17시 00 (입장마감 16시 00) [3월~5월/9월~10월] - 09시 00~18시 00 (입장마감 17시 00) [6월~8월] - 09시 00~18시 30 (입장마감;rest_date=매주 화요일 ※ 단, 화요일이 공휴일 및 대체공휴일과 겹칠 경우에는 개방하며, 그 다음 첫 번째 비공휴일이 ",2026-09-11 22:03:25,역사관광:1.0;역사유적지:1.0;date_spot:1.0;tour_spot:1.0,,
대한민국 구석구석(VisitKorea) | 커플/데이트 태그,실내데이트,아라마루 아쿠아리움,,전연령,"경상남도 사천시 사천대로 18 (대방동) | 위도:34.933811084681, 경도:128.053267335483",,"경상남도 사천시에 위치한 아라마루 아쿠아리움은 총 수조 규모 4,300톤급으로 국내에서 네 번째로 큰 아쿠아리움이다. 부지면적 7,790㎡, 지상 1층·지하 2층 규모의 대형 시설로 수달, 비버, 물개, 초대형 하마, 공룡의 후예 슈빌을 비롯한 약 400여 종의 포유류, 파충류, 어류 등 다양한 생물을 만나볼 수 있다. 국내 최초로 전시 동물들이 자연광을 받을 수 있도록 설계되어 생물 복지와 생태적 특성을 고려하였으며 단순한 관람을 넘어 교육적 가치를 전하는 공간으로 운영되고 있다. 또한 동물원, 대관람차, 회전목마 등 가족 단위…",https://aramaruaquarium.com/,25_26한국관광100선:1.0;가볼래터:1.0;가족과_함께:1.0;가족과함께:1.0;경상권:1.0;남녀노소:1.0;문화시설:1.0;사천가볼만한곳:1.0;사천여행:1.0;실내데이트:1.0;실내여행지_추천:1.0;아이와함께:1.0;아쿠아리움:1.0;여행구독:1.0;연인과함께:1.0;이색체험:1.0;커플데이트:1.0;한국관광100선:1.0;source_tag_커플데이트:1.0;con_like:67;con_read:10710;con_share:22;use_time=09시 30~18시 00 (입장 마감 17시 00);rest_date=연중무휴,2026-09-11 22:03:25,문화관광:1.0;테마공원:1.0;date_spot:1.0;tour_spot:1.0,,
대한민국 구석구석(VisitKorea) | 커플/데이트 태그,실내데이트,아쿠아필드 안성,,전연령,"경기도 안성시 공도읍 서동대로 3930-39 | 위도:36.9946333541566, 경도:127.147248980452",,"소금방, 릴렉스룸, 황토방 등 기존 찜질스파 시설에 새롭게 선보이는 고급 찜질 공간인 파동석룸과 한국 전통 찜질방식에 핀란드식 증기욕이 결합된 로울리 불가마까지 취향별로 즐기는 다양한 테마가 더해져 다채로운 찜질스파를 경험할 수 있다. 또한, 국내 워터파크 최초로 선보이는 피쉬풀에서 열대해수어를 감상하며 즐기고, 아이들의 창의적인 놀이활동에 차원을 높이는 미디어 샌드풀, 웻바운스, 버블플레이 등 일상에서 한걸음 떨어진 아쿠아필드 안성에서 모든 것이 준비된 넉넉한 휴식의 마침표를 경험할 수 있다.",https://www.aquafield-ssg.co.kr/anseong/index.af,가족과함께:1.0;관광지:1.0;남녀노소:1.0;실내데이트:1.0;아이와함께:1.0;연인과함께:1.0;커플데이트:1.0;휴식공간:1.0;휴식하기좋은곳:1.0;힐링여행:1.0;source_tag_커플데이트:1.0;con_like:41;con_read:3240;con_share:8;use_time=[워터파크] - 실내 10시 00~19시 00 - 실외 11시 00~18시 00 [찜질스파] -10시 00~22시 00;rest_date=연중무휴,2026-09-11 22:03:25,문화관광:1.0;테마공원:1.0;date_spot:1.0;tour_spot:1.0,,
대한민국 구석구석(VisitKorea) | 커플/데이트 태그,실내데이트,부산엑스더스카이,,전연령,"부산광역시 해운대구 달맞이길 30 | 위도:35.1613422355215, 경도:129.16801389247",,"부산 엑스 더 스카이(BUSAN X the SKY)는 국내 두 번째 높이(411.6m)인 해운대 엘시티 랜드마크타워에 위치하고 있으며, 대한 8경에 빛나는 드넓은 해운대의 오션뷰와 부산의 화려한 시티뷰를 함께 조망할 수 있는 국내 최대 규모 전망대이다. 전망대 각 층마다 특화된 해운대 해변과 도시 야경, 광안대교, 부산항 대교, 이기대, 달맞이 고개, 동백섬 등 부산의 명소를 조망할 수 있는 파노라믹 오션뷰를 자랑한다. 편안한 휴식 공간을 제공하는 엑스 더 라운지, 하늘 위의 바다를 배경으로 특별한 기억을 기록하는 엑스 더 포토,…",http://www.busanxthesky.com,23_24한국관광100선:1.0;25_26한국관광100선:1.0;가족과함께:1.0;경상권:1.0;경치좋은곳:1.0;관광지:1.0;남녀노소:1.0;부산:1.0;부산_콘서트_함께가기좋은관광지:1.0;부산가볼만한곳:1.0;부산여행:1.0;야경:1.0;연인·친구:1.0;연인과함께:1.0;이색체험:1.0;전망대:1.0;전망좋은곳:1.0;커플데이트:1.0;한국관광100선:1.0;휴식공간:1.0;휴식여행:1.0;휴식하기좋은곳:1.0;힐링여행:1.0;source_tag_연인·친구:1.0;source_tag_커플데이트:1.0;con_like:58;con_read:26362;con_share:72;use_time=10시 00~21시 00 (발권 마감 20시 30);rest_date=연중무휴,2026-09-11 22:03:25,문화관광:1.0;랜드마크관광:1.0;date_spot:1.0;tour_spot:1.0,,
대한민국 구석구석(VisitKorea) | 커플/데이트 태그,실내데이트,정동전망대,,전연령,"서울특별시 중구 덕수궁길 15 (서소문동) | 위도:37.56481175834262, 경도:126.97584955163858",,"정동전망대는 서울시청 서소문청사 13층에 위치해 있다. 이곳은 서울의 아름다운 경관을 한눈에 감상할 수 있는 명소이다. 서울의 역사적인 건물들과 현대적인 건물들이 어우러지는 아름다운 경관을 감상할 수 있는 명소이다. 특히, 경복궁과 덕수궁, 서울역 주변의 파노라마 뷰가 인상적이다. 일몰 시간대에는 황홀한 노을을 감상할 수 있어 많은 관광객과 사진작가들이 찾는 장소이다. 전망대는 현대적인 디자인으로 꾸며져 있으며, 편안한 휴식 공간과 카페도 마련되어 있어 방문객들이 여유롭게 시간을 보낼 수 있다. 서울의 매력을 느끼고 싶은 이들에게…",https://korean.visitseoul.net/attractions/2024-jdobservatory/KOPmxn1fp,가족과함께:1.0;경치좋은곳:1.0;관광지:1.0;도심여행:1.0;수도권:1.0;연인과함께:1.0;이색카페:1.0;전망대:1.0;커플데이트:1.0;휴식공간:1.0;source_tag_커플데이트:1.0;con_like:10;con_read:6893;con_share:30;use_time=- 평일 13시 30~17시 30 (입장 마감 17시 20) - 주말 09시 00~17시 30 (입장 마감 17시 20);rest_date=공휴일,2026-09-11 22:03:25,문화관광:1.0;랜드마크관광:1.0;date_spot:1.0;tour_spot:1.0,,
대한민국 구석구석(VisitKorea) | 커플/데이트 태그,실내데이트,더베이101,,전연령,"부산광역시 해운대구 동백로 52 (우동) | 위도:35.1565836935941, 경도:129.152069321105",,"더베이101은 해운대의 야경을 자랑하는 복합문화예술공간으로, 아름다운 바다와 산, 그리고 현대적인 건물이 공존하고 있다. 밤이 되면 화려한 마천루를 볼 수 있는 부산의 유명한 관광명소로, 해운대 동백섬 입구에 위치하고 있다. 더베이101에는 해운대 시티뷰를 바라보며 브런치, 음료 등을 즐길 수 있는 카페, 테라스 및 루프탑을 겸비하고 있는 식당, 다양한 소품 및 주방용품 등을 볼 수 있는 소품샵, 갤러리 등 다양한 시설이 입점되어 있다. 또한, 요트투어를 운영하고 있어 요트를 타고 아름다운 해운대의 야경을 눈에 담을 수 있다. 해운…",http://www.thebay101.com,관광지:1.0;더베이101:1.0;데이트장소추천:1.0;마린시티야경:1.0;문화예술공간:1.0;부산:1.0;부산가볼만한곳:1.0;부산더베이101:1.0;아이와함께:1.0;야경여행:1.0;야경여행지:1.0;야경좋은곳:1.0;야경투어:1.0;연인과함께:1.0;커플데이트:1.0;해운대야경:1.0;source_tag_데이트장소추천:1.0;source_tag_커플데이트:1.0;con_like:84;con_read:19874;con_share:31;use_time=08시 00~24시 00 ※ 자세한 사항은 전화 문의 바람;rest_date=연중무휴,2026-09-11 22:03:25,문화관광:1.0;랜드마크관광:1.0;date_spot:1.0;tour_spot:1.0,,
대한민국 구석구석(VisitKorea) | 커플/데이트 태그,실내데이트,소노벨 천안 오션어드벤처,,전연령,"충청남도 천안시 동남구 성남면 소노로 1 | 위도:36.7573026238463, 경도:127.224131473084",,"소노벨 천안 오션어드벤처는 천안에 위치한 워터파크이다. 중부권에서 대규모를 자랑하는 물놀이 시설이며 일부 이벤트 탕은 지하 700m에서 생성된 중탄산 이온 온천수로 운영되고 있다. 짜릿한 스피드 레이싱과 바디볼 슬라이드, 유수풀 와일드 익스트림리버(371m), 롤러코스터를 타는 듯한 각종 슬라이드 등 야외존과 실내존의 다양한 어트렉션을 즐길 수 있다. 유아전용 어트렉션은 물론 한숨 돌릴 수 있는 실내 오천풀도 마련되어 있어 가족들과 함께 즐기기 좋은 워터파크이다.",https://www.sonohotelsresorts.com/oceanadventure_ca,"가족과함께:1.0;관광지:1.0;물놀이장:1.0;실내데이트:1.0;실내수영장:1.0;연인과함께:1.0;워터파크:1.0;커플데이트:1.0;휴식공간:1.0;source_tag_커플데이트:1.0;con_like:12;con_read:7735;con_share:10;use_time=시즌별로 상이하므로 자세한 이용시간은 홈페이지 확인 요망;rest_date=연중무휴 ※ 단, 비수기 및 클린데이 휴장이므로 방문 전 홈페이지 확인 요망",2026-09-11 22:03:25,문화관광:1.0;테마공원:1.0;date_spot:1.0;tour_spot:1.0,,
대한민국 구석구석(VisitKorea) | 커플/데이트 태그,실내데이트,사천바다 케이블카,,전연령,"경상남도 사천시 사천대로 18 (대방동) | 위도:34.933811084681, 경도:128.053267335483",,"바다와 산을 동시에 운행하는 국내 최초의 케이블카로 바다 또는 산으로만 운행하던 기존 케이블카들의 아쉬움을 한 번에 해결할 수 있어 탑승객들의 만족도가 높다. 총연장은 2.43㎞이며, 각산정류장에 하차하여 전망대에 올라 사천바다의 아름다운 풍광을 감상할 수 있다. 케이블카를 타고 이동하는 중에는 낚시를 즐기기 위해 바다에 떠 있는 배들이 한 폭의 수채화를 보는 듯한 기분을 들게 만들기도 하며, 때때로 토종 돌고래인 상괭이를 만나볼 수도 있다. 케이블카는 왕복 기준 대방정류장에서 초양정류장과 각산정류장을 거쳐 다시 대방정류장으로 오는…",http://scfmc.or.kr/cablecar/,"25_26한국관광100선:1.0;INFP낭만여행:1.0;가족과_함께:1.0;가족과함께:1.0;감성사진:1.0;경상권:1.0;경치좋은곳:1.0;관광지:1.0;데이트명소:1.0;바다풍경:1.0;바다풍경여행:1.0;사진찍기좋은곳:1.0;사진촬영명소:1.0;사천가볼만한곳:1.0;사천케이블카:1.0;숙박대전_가볼만한곳:1.0;숙박대전_추천기사:1.0;연인과밤밤곡곡:1.0;연인과함께:1.0;이색체험:1.0;자연풍경:1.0;전망대:1.0;추석연휴_나들이:1.0;취향따라_바다여행:1.0;커플데이트:1.0;한국관광100선:1.0;source_tag_커플데이트:1.0;con_like:103;con_read:13657;con_share:60;use_time=- 월요일~목요일 09시 30~18시 00 - 금요일 09시 30~20시 00 - 토요일 09시 00~20시 00 - 일요일 09시 00~18시 00 ※ 운영종료 1시간 전 매표 마감 ※ 기상 및 매표상황에 따라 조;rest_date=매월 첫 번째, 세 번째 수요일",2026-09-11 22:03:25,체험관광:1.0;기타체험:1.0;date_spot:1.0;tour_spot:1.0,,
대한민국 구석구석(VisitKorea) | 커플/데이트 태그,실내데이트,경주월드 어뮤즈먼트,,전연령,"경상북도 경주시 보문로 544 | 위도:35.8363424335433, 경도:129.282142397125",,"경주월드는 어뮤즈먼트와 워터파크인 캘리포니아비치를 운영하고 있다. 그 중 30여개의 놀이기구를 운영하고 있는 테마파크 경주월드 어뮤즈먼트는 스노우파크와 드라켄밸리 등 종합휴양시설을 갖춘 테마파크이다. 타임라이더, 발키리, 크라크, 드래곤레이스 등 인생 어트랙션이 있으며, 다양한 공연과 행사도 진행 중이다. 또한 드라켄스낵, 스테이지 매점, 델리하우스 등 식사를 할 수 있는 매장이 있으며, 피크닉 그라운드에서는 직접 가져온 도시락을 먹을 수 있다.",https://www.gjw.co.kr/,2025_경주_APEC_가볼만한곳:1.0;5월_가족여행지:1.0;가족여행:1.0;경주_여행백서:1.0;경주_여행백서:1.0;경주여행:1.0;경주월드:1.0;경주월드어뮤즈먼트:1.0;관광지:1.0;놀이공원:1.0;놀이공원&테마파크:1.0;놀이기구:1.0;놀이동산:1.0;놀이동산&테마파크:1.0;데이트코스:1.0;드라켄:1.0;롤러코스터:1.0;아이와함께:1.0;연인과함께:1.0;이색체험:1.0;친구와함께:1.0;커플데이트:1.0;커플여행:1.0;테마파크:1.0;한국의_아름다움을_찾아_배움여행:1.0;source_tag_커플데이트:1.0;con_like:173;con_read:26543;con_share:57;use_time=※ 월별로 운영시간 상이하므로 홈페이지 확인 요망,2026-09-11 22:03:25,문화관광:1.0;테마공원:1.0;date_spot:1.0;tour_spot:1.0,,
대한민국 구석구석(VisitKorea) | 커플/데이트 태그,실내데이트,담양 메타프로방스,,전연령,"전남광주통합특별시 담양군 담양읍 깊은실길 2-17 | 위도:35.3219, 경도:127.003",,"메타프로방스는 연간 약 500만 명의 관광객이 방문하는 담양에 조성되어 있는 관광단지이다. 대한민국에서 가장 아름다운 가로수길로 선정된 담양 메타세쿼이아 길 바로 옆에 위치해 있으며, 휴양지로 유명한 프랑스의 도시 프로방스를 그대로 옮겨놓은 듯한 감성을 가지고 있다. 메타프로방스는 개인 관광객 뿐만 아니라 가족 및 동호회 단위의 관광객들을 위한 패션 거리, 디자인 공방과 체험관, 상업 공간, 그리고 연회장 등 문화와 예술, 비즈니스가 공존하는 열린 공간으로 이루어져 있다.",http://metaprovence.co.kr/,관광지:1.0;담양가볼만한곳:1.0;담양여행:1.0;메타프로방스:1.0;반려동물:1.0;반려동물동반여행지:1.0;사진촬영:1.0;연인과함께:1.0;이색거리:1.0;이색체험:1.0;전남권반려동물여행지:1.0;체험프로그램:1.0;커플데이트:1.0;source_tag_커플데이트:1.0;con_like:39;con_read:15165;con_share:30;use_time=시설별로 상이함;rest_date=시설별로 상이함,2026-09-11 22:03:25,문화관광:1.0;복합관광시설:1.0;date_spot:1.0;tour_spot:1.0,,
대한민국 구석구석(VisitKorea) | 커플/데이트 태그,실내데이트,쁘띠프랑스,,전연령,"경기도 가평군 청평면 호반로 1063 | 위도:37.715, 경도:127.4906",,"청평댐에서 남이섬 방향으로 호숫가 길을 따라 10㎞쯤 가다 보면 왼쪽 언덕에 이국적 건물들이 옹기종기 모여 있는 걸 볼 수 있다. 건물만 보면 지중해 연안의 마을 같기도 하고 호명산의 수려한 주위 배경과 함께 보면 마치 알프스 산록의 전원마을 같은 이곳은, 프랑스 문화마을 쁘띠프랑스이다. 쁘띠프랑스의 콘셉트는 ‘꽃과 별, 그리고 어린 왕자’이다. 청소년수련시설(고성청소년수련원)을 겸한 프랑스 문화마을로, 가평군 청평면 고성리 일대에 조성됐다. 쁘띠프랑스는 프랑스풍 건물로 이루어져 있으며 관람객들은 숙박하면서 프랑스의 의식주 문화를…",http://www.pfcamp.com/,감성사진:1.0;관광지:1.0;드라마촬영지:1.0;쁘띠프랑스:1.0;사진찍기좋은곳:1.0;사진촬영:1.0;사진촬영명소:1.0;수도권:1.0;영화촬영지:1.0;이색체험:1.0;체험:1.0;추석연휴_나들이:1.0;커플데이트:1.0;source_tag_커플데이트:1.0;con_like:90;con_read:17394;con_share:51;use_time=09시 00~18시 00 ※ 야간개장 시간은 홈페이지 공지사항 게시판 참조 ※ 계절과 날씨에 따라 폐장 시간이 유동적으로 운영됨;rest_date=연중무휴,2026-09-11 22:03:25,문화관광:1.0;도시.지역문화관광:1.0;date_spot:1.0;tour_spot:1.0,,
대한민국 구석구석(VisitKorea) | 커플/데이트 태그,실내데이트,한국초콜릿연구소 뮤지엄 곡성지점,,전연령,"전남광주통합특별시 곡성군 오곡면 기차마을로 232 | 위도:35.2775309761644, 경도:127.308279754564",,"곡성 섬진강기차마을에 위치한 한국초콜릿연구소뮤지엄은 카카오와 초콜릿에 새겨진 역사 이야기를 보여주는 공간이다. 초콜릿의 기원부터 현대에 이르는 가공법, 그리고 고대 문명에서 사용된 초콜릿의 유물까지, 초콜릿이라는 주제를 통해 인류의 역사와 문화를 조망할 수 있는 기회를 제공한다. 1층에서 리얼 카카오로 만드는 망드 초콜릿, 몰드 초콜릿, 우유에 녹여서 따뜻하게 먹는 아이들이 좋아할 초콜릿, 초코음료, 커피 등 다양한 상품과 음료를 먼저 만나볼 수 있다. 체험프로그램으로 초콜릿을 만드는 과정을 생생하게 체험할 수 있는 나만의 초콜릿…",https://www.koreachocolate.com/,가족과함께:1.0;문화공간:1.0;문화시설:1.0;아이와함께:1.0;연인과함께:1.0;열린문화공간:1.0;이색체험:1.0;체험프로그램:1.0;초콜릿만들기체험:1.0;커플데이트:1.0;한국초콜릿연구소뮤지엄:1.0;source_tag_커플데이트:1.0;con_like:3;con_read:2415;use_time=10시 00~18시 00;rest_date=연중무휴,2026-09-11 22:03:25,문화관광:1.0;전시시설:1.0;date_spot:1.0;tour_spot:1.0,,
대한민국 구석구석(VisitKorea) | 커플/데이트 태그,실내데이트,송월동 동화마을,,전연령,"인천광역시 제물포구 송월동3가 | 위도:37.4776, 경도:126.6206",,"송월동 동화마을은 동화를 테마로 마을 구석구석을 꾸며놓은 인천의 관광 명소다. 송월동은 소나무가 많아 솔골 혹은 송산으로 불리다가 소나무 숲 사이로 보이는 달이 운치 있다하여 송월동이라고 부르게 됐다. 1883년 인천항이 개항되면서 독일인을 비롯한 외국인이 거주하기 시작하면서 부촌이 형성됐다. 도로시길, 빨간모자길, 전래동화길 등과 같은 11개의 테마길이 만들어지고 이를 보기 위해 마을에는 관광객의 발길이 끊이지 않고 있다. 마을 안쪽으로 더 들어가면 익숙한 전래동화로 꾸민 벽화길이 나온다.",https://itour.incheon.go.kr/ssst/ssst/detail.do?pgListMode=S&cotId=ITD22012113593866643,23_24한국관광100선:1.0;INFP상상여행:1.0;SNS감성사진:1.0;감성사진:1.0;걷기여행:1.0;관광지:1.0;데이트장소:1.0;동화마을:1.0;사진찍기좋은곳:1.0;사진촬영명소:1.0;산책코스:1.0;송월동동화마을:1.0;수도권:1.0;아이와함께:1.0;연인과함께:1.0;인천가볼만한곳:1.0;커플데이트:1.0;한국관광100선:1.0;source_tag_커플데이트:1.0;con_like:19;con_read:7422;con_share:29;use_time=상시 개방;rest_date=연중무휴,2026-09-11 22:03:25,문화관광:1.0;도시.지역문화관광:1.0;date_spot:1.0;tour_spot:1.0,,
대한민국 구석구석(VisitKorea) | 커플/데이트 태그,실내데이트,적금대교(여수),,전연령,"전남광주통합특별시 여수시 화정면 | 위도:34.6203012556119, 경도:127.523040239729",,"화정면 낭도와 적금도를 잇는 아치형 연도이다. 다리 연장은 470m, 폭 12.5m, 최대 경간장 120m, 왕복 2차로이며, 주변 경관과 다도해 섬들과의 조화성을 고려하여 아름다운 ‘중로 아치교’로 만들어졌다. 아치교란 아치형 구조물에 다리의 상판을 지지하는 다리이며, 다리 상판의 위치에 따라 상로, 중로, 하로아치교로 구분하는데 중로아치교는 교면(상판) 이 교량 상·하의 중간에 있는 교량을 말한다. 아치교는 미관이 수려하여 예로부터 많은 사랑을 받았던 교량형식으로 고대 로마 시대부터 돌로 건설되어온 오래된 양식이다. (출처 :…","https://www.yeosu.go.kr/tour/leisure/bridge/ss_bridge#:~:text=%EC%9E%88%EB%8F%84%EB%A1%9D%20%EA%B0%9C%EB%B0%A9%EA%B0%90%EC%9D%84%20%ED%99%95%EB%B3%B4%ED%95%98%EC%98%80%EB%8B%A4.-,%EC%A0%81%EA%B8%88%EB%8C%80%EA%B5%90,-%ED%99%94%EC%A0%95%EB%A9%B4%20%EB%82%AD%EB%8F%84%EC%99%80%20%EC%A0%81%EA%B8%88%EB%8F%84%EB%A5%BC",가족과함께:1.0;경치여행:1.0;경치좋은곳:1.0;관광지:1.0;드라이브여행:1.0;드라이브코스:1.0;바다경치:1.0;여수바다:1.0;여수야경:1.0;여수야경명소:1.0;연인과함께:1.0;커플데이트:1.0;해안드라이브:1.0;휴식여행:1.0;source_tag_커플데이트:1.0;con_like:2;con_read:2636;con_share:7;use_time=상시 개방;rest_date=연중무휴,2026-09-11 22:03:25,문화관광:1.0;랜드마크관광:1.0;date_spot:1.0;tour_spot:1.0,,
대한민국 구석구석(VisitKorea) | 커플/데이트 태그,실내데이트,둔병대교(여수),,전연령,"전남광주통합특별시 여수시 화정면 조발리 | 위도:34.6305118, 경도:127.5555436",,"화정면 조발도와 둔병도를 잇는 연도교이다. 여자만의 섬과 떠오르는 조발의 태양 형상을 담은 지역의 상징적 교량이며 독창적이고 조화로운 ‘V각 원형 일주탑 비대칭 사장교’로써 교량박물관에 차별화된 교량으로 아름다운 곡선미와 수려한 외관, 조형미가 최고인 세상에 없던 다리로 만들어졌다. 다리 길이는 990m, 폭 12.05m이다. 경관 컨셉은 세상에 유례없던 입체적 실루엣의 원형주탑, ‘GATE of One’이다. (출처 : 여수시 관광문화)",https://www.yeosu.go.kr/tour/leisure/bridge,가족과함께:1.0;경치여행:1.0;경치좋은곳:1.0;관광지:1.0;드라이브여행:1.0;드라이브코스:1.0;바다경치:1.0;야경여행지:1.0;여수바다:1.0;여수야경:1.0;여수야경명소:1.0;연인과함께:1.0;커플데이트:1.0;해안드라이브:1.0;휴식여행:1.0;source_tag_커플데이트:1.0;con_like:1;con_read:2376;con_share:7;use_time=상시 개방;rest_date=연중무휴,2026-09-11 22:03:25,문화관광:1.0;랜드마크관광:1.0;date_spot:1.0;tour_spot:1.0,,
대한민국 구석구석(VisitKorea) | 커플/데이트 태그,실내데이트,낭도대교(여수),,전연령,"전남광주통합특별시 여수시 화정면 | 위도:34.6253204745422, 경도:127.544163134904",,"둔병도와 낭도를 연결하는 연도교이다. 국내 최장경간(170m) ‘PSC(prestressed Concrete) 박스 거더교’이다. 다리의 연장은 640m, 폭 12.5m, 왕복 2차로이며 점증적 경간 구성(150m+170m+150m)으로 주항로 시인성 확보 및 리듬감 있는 경관을 연출하여 운전자 시점의 수려한 다도해 경관을 조망할 수 있도록 개방감을 확보하였다. (출처 : 여수 관광문화 홈페이지)",https://www.yeosu.go.kr/tour/leisure/bridge,가족과함께:1.0;경치여행:1.0;경치좋은곳:1.0;관광지:1.0;드라이브여행:1.0;드라이브코스:1.0;바다경치:1.0;여수바다:1.0;여수야경:1.0;여수야경명소:1.0;연인과함께:1.0;커플데이트:1.0;해안드라이브:1.0;휴식여행:1.0;source_tag_커플데이트:1.0;con_like:7;con_read:2253;con_share:6;use_time=상시 개방;rest_date=연중무휴,2026-09-11 22:03:25,문화관광:1.0;랜드마크관광:1.0;date_spot:1.0;tour_spot:1.0,,
대한민국 구석구석(VisitKorea) | 커플/데이트 태그,실내데이트,화양조발대교,,전연령,"전남광주통합특별시 여수시 화양면 | 위도:34.6361752925959, 경도:127.575348828961",,"화양조발대교는 여수시에서 고흥군으로 가는 백리섬섬길 위에 놓인 첫 번째 대교이다. 2020년 적금대교·둔병대교·낭도대교와 함께 공식 개통했으며, 다이아몬드형 2주탑으로 다리 길이는 854m, 주탑 높이는 170m이며, 교각과 교각 사이를 나타내는 경간장의 최대 길이는 500m에 이른다. 화양조발대교의 콘셉트는 ‘가연지교’로, ‘아름다운 인연이 있는 다리’라는 뜻을 담고 있다.미래의 길을 열어서 아름다운 인연을 이어간다는 의미를 표현했다. 화양조발대교가 포함된 백리섬섬길은 여수와 고흥 사이 10개의 섬을 11개의 해상교량으로 연결한…",https://www.yeosu.go.kr/tour/leisure/bridge/ss_bridge,가족과함께:1.0;경치여행:1.0;경치좋은곳:1.0;관광지:1.0;드라이브여행:1.0;드라이브코스:1.0;바다경치:1.0;여수바다:1.0;여수야경:1.0;여수야경명소:1.0;연인과함께:1.0;커플데이트:1.0;해안드라이브:1.0;휴식여행:1.0;source_tag_커플데이트:1.0;con_like:5;con_read:3117;con_share:5;use_time=상시 개방;rest_date=연중무휴,2026-09-11 22:03:25,문화관광:1.0;랜드마크관광:1.0;date_spot:1.0;tour_spot:1.0,,
대한민국 구석구석(VisitKorea) | 커플/데이트 태그,실내데이트,해수워터피아,,전연령,"인천광역시 서해구 봉수대로 257 | 위도:37.4986939420051, 경도:126.660654392437",,"해수워터피아는 사우나, 찜질방 외에도 피트니스클럽, 소극장, 공연장을 갖춘 복합레저타운이다. 지하 250m 천연 암반속에서 끌어올린 청정해수를 사용한다. 3층엔 여성사우나 6층은 남성 사우나로 각종 테마별 욕탕(해수탕, 해수냉탕, 이벤트탕, 열탕, 비취온탕, 녹차탕, 안마탕, 급냉탕, 사우나(황토, 자수정이슬, 게르마늄), 수면실등이 있다. 또 4층은 중앙홀을 중심으로 식당과 커피숍, 황금숯방, 황토방, 비취수정방, 에스키모방 그리고 공연장이 있으며 4층을 내려볼 수 있는 5층 발코니를 돌면 찜질코너와 PC방, 마사지&피부숍, 여성…",https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=b1f27748-dd66-4c24-8d23-cdad86afb570,가족과함께:1.0;관광지:1.0;뷰티&스파:1.0;수도권:1.0;연인과함께:1.0;온천&스파:1.0;친구와함께:1.0;커플데이트:1.0;해수워터피아:1.0;휴식공간:1.0;휴식여행:1.0;휴식하기:1.0;휴식하기좋은곳:1.0;힐링&휴양여행:1.0;source_tag_커플데이트:1.0;con_like:19;con_read:3565;con_share:10;use_time=- 사우나 06시 00~22시 00 - 찜질방 06시 30~21시 30;rest_date=매주 수요일,2026-09-11 22:03:25,체험관광:1.0;웰니스관광:1.0;date_spot:1.0;tour_spot:1.0,,
