source_site,category,place_or_event_name,period,target_age,region,fee_info,description,booking_url,ai_tags,crawled_at,theme_tags,congestion_score,popularity_score,recommend_reason
인터파크 티켓,콘서트·공연,KBS교향악단 제829회 정기연주회,2026-08-27 ~ 2026-08-27,성인 (개인 관람 적합),예술의전당 콘서트홀,6,인터파크 티켓 실시간 인기 콘텐츠 [KBS교향악단 제829회 정기연주회]. 혼자 즐기기 좋은 몰입감 있는 콘텐츠입니다.,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=25017203,family:0.5;couple:0.95;single:0.9;클래식/음악회;인터파크실시간,2026-08-23 04:38:56,concert:1.0;immersive:0.9;indoor:0.7,5,90,🎵 몰입감 있는 공연으로 혼자 즐기기 좋은 라이브 콘텐츠
인터파크 티켓,콘서트·공연,신카이 마코토 하이라이트 필름 콘서트,2026-09-27 ~ 2026-09-27,성인 (개인 관람 적합),롯데콘서트홀,5,인터파크 티켓 실시간 인기 콘텐츠 [신카이 마코토 하이라이트 필름 콘서트]. 혼자 즐기기 좋은 몰입감 있는 콘텐츠입니다.,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26011159,family:0.5;couple:0.95;single:0.9;클래식/음악회;인터파크실시간,2026-08-23 04:38:56,concert:1.0;immersive:0.9;indoor:0.7,3,90,🎵 몰입감 있는 공연으로 혼자 즐기기 좋은 라이브 콘텐츠
인터파크 티켓,콘서트·공연,"현대자동차그룹과 함께 하는 조수미 세계무대 데뷔 40주년 기념공연, CONTINUUM",2026-09-04 ~ 2026-09-04,성인 (개인 관람 적합),예술의전당 콘서트홀,7,"인터파크 티켓 실시간 인기 콘텐츠 [현대자동차그룹과 함께 하는 조수미 세계무대 데뷔 40주년 기념공연, CONTINUUM]. 혼자 즐기기 좋은 몰입감 있는 콘텐츠입니다.",https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26010624,family:0.5;couple:0.95;single:0.9;클래식/음악회;인터파크실시간,2026-08-23 04:38:56,concert:1.0;immersive:0.9;indoor:0.7,3,90,🎵 몰입감 있는 공연으로 혼자 즐기기 좋은 라이브 콘텐츠
인터파크 티켓,콘서트·공연,지브리＆디즈니 영화음악 FESTA,2026-08-30 ~ 2026-08-30,성인 (개인 관람 적합),예술의전당 콘서트홀,6,인터파크 티켓 실시간 인기 콘텐츠 [지브리＆디즈니 영화음악 FESTA]. 혼자 즐기기 좋은 몰입감 있는 콘텐츠입니다.,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26007953,family:0.5;couple:0.95;single:0.9;클래식/음악회;인터파크실시간,2026-08-23 04:38:56,concert:1.0;immersive:0.9;indoor:0.7,3,90,🎵 몰입감 있는 공연으로 혼자 즐기기 좋은 라이브 콘텐츠
인터파크 티켓,콘서트·공연,나 홀로 집에 인 콘서트,2026-12-13 ~ 2026-12-13,성인 (개인 관람 적합),예술의전당 콘서트홀,6,인터파크 티켓 실시간 인기 콘텐츠 [나 홀로 집에 인 콘서트]. 혼자 즐기기 좋은 몰입감 있는 콘텐츠입니다.,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26011322,family:0.5;couple:0.95;single:0.9;클래식/음악회;인터파크실시간,2026-08-23 04:38:56,concert:1.0;immersive:0.9;indoor:0.7,4,90,🎵 몰입감 있는 공연으로 혼자 즐기기 좋은 라이브 콘텐츠
인터파크 티켓,콘서트·공연,예술의전당 토요콘서트 - 프리뷰 베토벤(11월),2026-11-21 ~ 2026-11-21,성인 (개인 관람 적합),예술의전당 콘서트홀,4,인터파크 티켓 실시간 인기 콘텐츠 [예술의전당 토요콘서트 - 프리뷰 베토벤(11월)]. 혼자 즐기기 좋은 몰입감 있는 콘텐츠입니다.,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26012174,family:0.5;couple:0.95;single:0.9;클래식/음악회;인터파크실시간,2026-08-23 04:38:56,concert:1.0;immersive:0.9;indoor:0.7,4,90,🎵 몰입감 있는 공연으로 혼자 즐기기 좋은 라이브 콘텐츠
인터파크 티켓,콘서트·공연,일본 애니메이션 OST 오케스트라 콘서트,2026-09-05 ~ 2026-09-05,성인 (개인 관람 적합),예술의전당 콘서트홀,4,인터파크 티켓 실시간 인기 콘텐츠 [일본 애니메이션 OST 오케스트라 콘서트]. 혼자 즐기기 좋은 몰입감 있는 콘텐츠입니다.,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26011717,family:0.5;couple:0.95;single:0.9;클래식/음악회;인터파크실시간,2026-08-23 04:38:56,concert:1.0;immersive:0.9;indoor:0.7,5,90,🎵 몰입감 있는 공연으로 혼자 즐기기 좋은 라이브 콘텐츠
인터파크 티켓,콘서트·공연,"국립심포니콘서트오케스트라 〈브람스, 교향곡 1번〉",2026-08-25 ~ 2026-08-25,성인 (개인 관람 적합),예술의전당 콘서트홀,2,"인터파크 티켓 실시간 인기 콘텐츠 [국립심포니콘서트오케스트라 〈브람스, 교향곡 1번〉]. 혼자 즐기기 좋은 몰입감 있는 콘텐츠입니다.",https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26009073,family:0.5;couple:0.95;single:0.9;클래식/음악회;인터파크실시간,2026-08-23 04:38:56,concert:1.0;immersive:0.9;indoor:0.7,4,90,🎵 몰입감 있는 공연으로 혼자 즐기기 좋은 라이브 콘텐츠
인터파크 티켓,콘서트·공연,2026 우면산별밤축제,2026-08-22 ~ 2026-09-19,성인 (개인 관람 적합),국립국악원 연희마당,2,인터파크 티켓 실시간 인기 콘텐츠 [2026 우면산별밤축제]. 혼자 즐기기 좋은 몰입감 있는 콘텐츠입니다.,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26011030,family:0.5;couple:0.95;single:0.9;클래식/음악회;인터파크실시간,2026-08-23 04:38:56,concert:1.0;immersive:0.9;indoor:0.7,3,90,🎵 몰입감 있는 공연으로 혼자 즐기기 좋은 라이브 콘텐츠
인터파크 티켓,콘서트·공연,지브리＆디즈니 오케스트라 콘서트 (10.4),2026-10-04 ~ 2026-10-04,성인 (개인 관람 적합),롯데콘서트홀,4,인터파크 티켓 실시간 인기 콘텐츠 [지브리＆디즈니 오케스트라 콘서트 (10.4)]. 혼자 즐기기 좋은 몰입감 있는 콘텐츠입니다.,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26011233,family:0.5;couple:0.95;single:0.9;클래식/음악회;인터파크실시간,2026-08-23 04:38:56,concert:1.0;immersive:0.9;indoor:0.7,3,90,🎵 몰입감 있는 공연으로 혼자 즐기기 좋은 라이브 콘텐츠
인터파크 티켓,콘서트·공연,대건챔버콰이어 창단 30주년 기념연주회,2026-10-23 ~ 2026-10-23,성인 (개인 관람 적합),예술의전당 IBK기업은행챔버홀,4,인터파크 티켓 실시간 인기 콘텐츠 [대건챔버콰이어 창단 30주년 기념연주회]. 혼자 즐기기 좋은 몰입감 있는 콘텐츠입니다.,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26012386,family:0.5;couple:0.95;single:0.9;클래식/음악회;인터파크실시간,2026-08-23 04:38:56,concert:1.0;immersive:0.9;indoor:0.7,4,90,🎵 몰입감 있는 공연으로 혼자 즐기기 좋은 라이브 콘텐츠
인터파크 티켓,콘서트·공연,제23회 대구국제오페라축제 〈마술피리〉 - 대구,2026-10-16 ~ 2026-10-17,성인 (개인 관람 적합),수성아트피아 대극장,2,인터파크 티켓 실시간 인기 콘텐츠 [제23회 대구국제오페라축제 〈마술피리〉 - 대구]. 혼자 즐기기 좋은 몰입감 있는 콘텐츠입니다.,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26010317,family:0.5;couple:0.95;single:0.9;클래식/음악회;인터파크실시간,2026-08-23 04:38:56,concert:1.0;immersive:0.9;indoor:0.7,3,90,🎵 몰입감 있는 공연으로 혼자 즐기기 좋은 라이브 콘텐츠
인터파크 티켓,콘서트·공연,국내 최초 〈인터스텔라 필름콘서트〉 한국 초연,2026-10-11 ~ 2026-10-11,성인 (개인 관람 적합),경희대학교 평화의전당,6,인터파크 티켓 실시간 인기 콘텐츠 [국내 최초 〈인터스텔라 필름콘서트〉 한국 초연]. 혼자 즐기기 좋은 몰입감 있는 콘텐츠입니다.,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26010025,family:0.5;couple:0.95;single:0.9;클래식/음악회;인터파크실시간,2026-08-23 04:38:56,concert:1.0;immersive:0.9;indoor:0.7,5,90,🎵 몰입감 있는 공연으로 혼자 즐기기 좋은 라이브 콘텐츠
인터파크 티켓,콘서트·공연,국립발레단 〈호두까기인형〉 - 대구,2026-12-04 ~ 2026-12-05,성인 (개인 관람 적합),대구문화예술회관 팔공홀 (대극장),4,인터파크 티켓 실시간 인기 콘텐츠 [국립발레단 〈호두까기인형〉 - 대구]. 혼자 즐기기 좋은 몰입감 있는 콘텐츠입니다.,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26011265,family:0.5;couple:0.95;single:0.9;클래식/음악회;인터파크실시간,2026-08-23 04:38:56,concert:1.0;immersive:0.9;indoor:0.7,3,90,🎵 몰입감 있는 공연으로 혼자 즐기기 좋은 라이브 콘텐츠
인터파크 티켓,콘서트·공연,디 오리지널 시리즈 2026 임동혁 X 오케스트라 디 오리지널 〈 리부트: 라흐마니노프 〉,2026-11-10 ~ 2026-11-10,성인 (개인 관람 적합),예술의전당 콘서트홀,5,인터파크 티켓 실시간 인기 콘텐츠 [디 오리지널 시리즈 2026 임동혁 X 오케스트라 디 오리지널 〈 리부트: 라흐마니노프 〉]. 혼자 즐기기 좋은 몰입감 있는 콘텐츠입니다.,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26012173,family:0.5;couple:0.95;single:0.9;클래식/음악회;인터파크실시간,2026-08-23 04:38:56,concert:1.0;immersive:0.9;indoor:0.7,3,90,🎵 몰입감 있는 공연으로 혼자 즐기기 좋은 라이브 콘텐츠
인터파크 티켓,콘서트·공연,지브리＆디즈니 영화음악 FESTA(10/3),2026-10-03 ~ 2026-10-03,성인 (개인 관람 적합),롯데콘서트홀,4,인터파크 티켓 실시간 인기 콘텐츠 [지브리＆디즈니 영화음악 FESTA(10/3)]. 혼자 즐기기 좋은 몰입감 있는 콘텐츠입니다.,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26009493,family:0.5;couple:0.95;single:0.9;클래식/음악회;인터파크실시간,2026-08-23 04:38:56,concert:1.0;immersive:0.9;indoor:0.7,5,90,🎵 몰입감 있는 공연으로 혼자 즐기기 좋은 라이브 콘텐츠
인터파크 티켓,콘서트·공연,2026 프랑스 메스 그랑테스트 국립 오케스트라 내한공연,2026-09-16 ~ 2026-09-16,성인 (개인 관람 적합),예술의전당 콘서트홀,6,인터파크 티켓 실시간 인기 콘텐츠 [2026 프랑스 메스 그랑테스트 국립 오케스트라 내한공연]. 혼자 즐기기 좋은 몰입감 있는 콘텐츠입니다.,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26008211,family:0.5;couple:0.95;single:0.9;클래식/음악회;인터파크실시간,2026-08-23 04:38:56,concert:1.0;immersive:0.9;indoor:0.7,5,90,🎵 몰입감 있는 공연으로 혼자 즐기기 좋은 라이브 콘텐츠
인터파크 티켓,콘서트·공연,시네쿠아논아트x전복된 해부학적 풍경 〈욕망은 혼란을 부른다〉 ［SIDance2026］,2026-09-05 ~ 2026-09-05,성인 (개인 관람 적합),강동아트센터 대극장 한강,3,인터파크 티켓 실시간 인기 콘텐츠 [시네쿠아논아트x전복된 해부학적 풍경 〈욕망은 혼란을 부른다〉 ［SIDance2026］]. 혼자 즐기기 좋은 몰입감 있는 콘텐츠입니다.,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26010204,family:0.5;couple:0.95;single:0.9;클래식/음악회;인터파크실시간,2026-08-23 04:38:56,concert:1.0;immersive:0.9;indoor:0.7,4,90,🎵 몰입감 있는 공연으로 혼자 즐기기 좋은 라이브 콘텐츠
인터파크 티켓,콘서트·공연,재패니메이션 영화음악 콘서트: UNSTOPPABLE 2026 인천 OPEN,2026-08-30 ~ 2026-08-30,성인 (개인 관람 적합),아트센터인천 콘서트홀,3,인터파크 티켓 실시간 인기 콘텐츠 [재패니메이션 영화음악 콘서트: UNSTOPPABLE 2026 인천 OPEN]. 혼자 즐기기 좋은 몰입감 있는 콘텐츠입니다.,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26007157,family:0.5;couple:0.95;single:0.9;클래식/음악회;인터파크실시간,2026-08-23 04:38:56,concert:1.0;immersive:0.9;indoor:0.7,5,90,🎵 몰입감 있는 공연으로 혼자 즐기기 좋은 라이브 콘텐츠
인터파크 티켓,콘서트·공연,너의 이름은. 필름 콘서트 - 대구 앙코르 (10.18),2026-10-18 ~ 2026-10-18,성인 (개인 관람 적합),수성아트피아 대극장,4,인터파크 티켓 실시간 인기 콘텐츠 [너의 이름은. 필름 콘서트 - 대구 앙코르 (10.18)]. 혼자 즐기기 좋은 몰입감 있는 콘텐츠입니다.,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26007471,family:0.5;couple:0.95;single:0.9;클래식/음악회;인터파크실시간,2026-08-23 04:38:56,concert:1.0;immersive:0.9;indoor:0.7,3,90,🎵 몰입감 있는 공연으로 혼자 즐기기 좋은 라이브 콘텐츠
인터파크 티켓,콘서트·공연,지브리＆디즈니 영화음악 오케스트라 콘서트 - 2026 고양 앙코르,2026-11-08 ~ 2026-11-08,성인 (개인 관람 적합),고양아람누리 아람음악당,4,인터파크 티켓 실시간 인기 콘텐츠 [지브리＆디즈니 영화음악 오케스트라 콘서트 - 2026 고양 앙코르]. 혼자 즐기기 좋은 몰입감 있는 콘텐츠입니다.,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26008470,family:0.5;couple:0.95;single:0.9;클래식/음악회;인터파크실시간,2026-08-23 04:38:56,concert:1.0;immersive:0.9;indoor:0.7,4,90,🎵 몰입감 있는 공연으로 혼자 즐기기 좋은 라이브 콘텐츠
인터파크 티켓,콘서트·공연,손민수 피아노 리사이틀 - 하남,2026-10-31 ~ 2026-10-31,성인 (개인 관람 적합),하남문화예술회관 대극장(검단홀),2,인터파크 티켓 실시간 인기 콘텐츠 [손민수 피아노 리사이틀 - 하남]. 혼자 즐기기 좋은 몰입감 있는 콘텐츠입니다.,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26011568,family:0.5;couple:0.95;single:0.9;클래식/음악회;인터파크실시간,2026-08-23 04:38:56,concert:1.0;immersive:0.9;indoor:0.7,3,90,🎵 몰입감 있는 공연으로 혼자 즐기기 좋은 라이브 콘텐츠
인터파크 티켓,콘서트·공연,지브리 OST 콘서트 : 디 오케스트라 - 성남,2026-09-19 ~ 2026-09-19,성인 (개인 관람 적합),성남아트센터 콘서트홀,2,인터파크 티켓 실시간 인기 콘텐츠 [지브리 OST 콘서트 : 디 오케스트라 - 성남]. 혼자 즐기기 좋은 몰입감 있는 콘텐츠입니다.,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26010257,family:0.5;couple:0.95;single:0.9;클래식/음악회;인터파크실시간,2026-08-23 04:38:56,concert:1.0;immersive:0.9;indoor:0.7,5,90,🎵 몰입감 있는 공연으로 혼자 즐기기 좋은 라이브 콘텐츠
인터파크 티켓,콘서트·공연,창극 〈살로메〉 - 천안,2026-08-26 ~ 2026-08-26,성인 (개인 관람 적합),천안예술의전당 대공연장,2,인터파크 티켓 실시간 인기 콘텐츠 [창극 〈살로메〉 - 천안]. 혼자 즐기기 좋은 몰입감 있는 콘텐츠입니다.,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26009344,family:0.5;couple:0.95;single:0.9;클래식/음악회;인터파크실시간,2026-08-23 04:38:56,concert:1.0;immersive:0.9;indoor:0.7,5,90,🎵 몰입감 있는 공연으로 혼자 즐기기 좋은 라이브 콘텐츠
인터파크 티켓,콘서트·공연,"피아노 마라톤, 김태형X김다솔X박진형 - 하남",2026-08-29 ~ 2026-08-29,성인 (개인 관람 적합),하남문화예술회관 대극장(검단홀),2,"인터파크 티켓 실시간 인기 콘텐츠 [피아노 마라톤, 김태형X김다솔X박진형 - 하남]. 혼자 즐기기 좋은 몰입감 있는 콘텐츠입니다.",https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26009202,family:0.5;couple:0.95;single:0.9;클래식/음악회;인터파크실시간,2026-08-23 04:38:56,concert:1.0;immersive:0.9;indoor:0.7,3,90,🎵 몰입감 있는 공연으로 혼자 즐기기 좋은 라이브 콘텐츠
인터파크 티켓,콘서트·공연,2026 예술의전당 국제음악제 - 현대음악앙상블소리 3.0,2026-08-23 ~ 2026-08-23,성인 (개인 관람 적합),예술의전당 리사이틀홀,1,인터파크 티켓 실시간 인기 콘텐츠 [2026 예술의전당 국제음악제 - 현대음악앙상블소리 3.0]. 혼자 즐기기 좋은 몰입감 있는 콘텐츠입니다.,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26008046,family:0.5;couple:0.95;single:0.9;클래식/음악회;인터파크실시간,2026-08-23 04:38:56,concert:1.0;immersive:0.9;indoor:0.7,5,90,🎵 몰입감 있는 공연으로 혼자 즐기기 좋은 라이브 콘텐츠
인터파크 티켓,콘서트·공연,히사이시 조 영화음악 콘서트 2026_서울 파이널,2026-11-14 ~ 2026-11-14,성인 (개인 관람 적합),롯데콘서트홀,4,인터파크 티켓 실시간 인기 콘텐츠 [히사이시 조 영화음악 콘서트 2026_서울 파이널]. 혼자 즐기기 좋은 몰입감 있는 콘텐츠입니다.,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26012030,family:0.5;couple:0.95;single:0.9;클래식/음악회;인터파크실시간,2026-08-23 04:38:56,concert:1.0;immersive:0.9;indoor:0.7,3,90,🎵 몰입감 있는 공연으로 혼자 즐기기 좋은 라이브 콘텐츠
인터파크 티켓,콘서트·공연,양인모 ＆ 헬싱키 필하모닉 오케스트라 : 2026월드오케스트라페스티벌 - 대구,2026-10-20 ~ 2026-10-20,성인 (개인 관람 적합),대구콘서트하우스 그랜드홀,3,인터파크 티켓 실시간 인기 콘텐츠 [양인모 ＆ 헬싱키 필하모닉 오케스트라 : 2026월드오케스트라페스티벌 - 대구]. 혼자 즐기기 좋은 몰입감 있는 콘텐츠입니다.,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26012039,family:0.5;couple:0.95;single:0.9;클래식/음악회;인터파크실시간,2026-08-23 04:38:56,concert:1.0;immersive:0.9;indoor:0.7,3,90,🎵 몰입감 있는 공연으로 혼자 즐기기 좋은 라이브 콘텐츠
인터파크 티켓,콘서트·공연,국립오페라단 정기공연 오페라 〈라인의 황금〉,2026-10-29 ~ 2026-11-01,성인 (개인 관람 적합),예술의전당 오페라극장,3,인터파크 티켓 실시간 인기 콘텐츠 [국립오페라단 정기공연 오페라 〈라인의 황금〉]. 혼자 즐기기 좋은 몰입감 있는 콘텐츠입니다.,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26001652,family:0.5;couple:0.95;single:0.9;클래식/음악회;인터파크실시간,2026-08-23 04:38:56,concert:1.0;immersive:0.9;indoor:0.7,3,90,🎵 몰입감 있는 공연으로 혼자 즐기기 좋은 라이브 콘텐츠
인터파크 티켓,콘서트·공연,알바로 피에리 기타 리사이틀,2026-09-19 ~ 2026-09-19,성인 (개인 관람 적합),영산아트홀,3,인터파크 티켓 실시간 인기 콘텐츠 [알바로 피에리 기타 리사이틀]. 혼자 즐기기 좋은 몰입감 있는 콘텐츠입니다.,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26010022,family:0.5;couple:0.95;single:0.9;클래식/음악회;인터파크실시간,2026-08-23 04:38:56,concert:1.0;immersive:0.9;indoor:0.7,4,90,🎵 몰입감 있는 공연으로 혼자 즐기기 좋은 라이브 콘텐츠
인터파크 티켓,콘서트·공연,KBS교향악단과 함께하는 제10회 여수음악제 - 특별연주회Ⅰ〈라포엠의 Love Rhapsody〉,2026-08-30 ~ 2026-08-30,성인 (개인 관람 적합),GS칼텍스 예울마루 대극장,3,인터파크 티켓 실시간 인기 콘텐츠 [KBS교향악단과 함께하는 제10회 여수음악제 - 특별연주회Ⅰ〈라포엠의 Love Rhapsody〉]. 혼자 즐기기 좋은 몰입감 있는 콘텐츠입니다.,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26010101,family:0.5;couple:0.95;single:0.9;클래식/음악회;인터파크실시간,2026-08-23 04:38:56,concert:1.0;immersive:0.9;indoor:0.7,4,90,🎵 몰입감 있는 공연으로 혼자 즐기기 좋은 라이브 콘텐츠
인터파크 티켓,콘서트·공연,국립오페라단 〈라 트라비아타〉 - 화성,2026-09-11 ~ 2026-09-12,성인 (개인 관람 적합),화성예술의전당 동탄아트홀,2,인터파크 티켓 실시간 인기 콘텐츠 [국립오페라단 〈라 트라비아타〉 - 화성]. 혼자 즐기기 좋은 몰입감 있는 콘텐츠입니다.,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26007873,family:0.5;couple:0.95;single:0.9;클래식/음악회;인터파크실시간,2026-08-23 04:38:56,concert:1.0;immersive:0.9;indoor:0.7,5,90,🎵 몰입감 있는 공연으로 혼자 즐기기 좋은 라이브 콘텐츠
인터파크 티켓,콘서트·공연,영등포아트홀 기획공연 ［가을밤 낭만발레］,2026-10-24 ~ 2026-10-25,성인 (개인 관람 적합),영등포아트홀,2,인터파크 티켓 실시간 인기 콘텐츠 [영등포아트홀 기획공연 ［가을밤 낭만발레］]. 혼자 즐기기 좋은 몰입감 있는 콘텐츠입니다.,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26010920,family:0.5;couple:0.95;single:0.9;클래식/음악회;인터파크실시간,2026-08-23 04:38:56,concert:1.0;immersive:0.9;indoor:0.7,4,90,🎵 몰입감 있는 공연으로 혼자 즐기기 좋은 라이브 콘텐츠
인터파크 티켓,콘서트·공연,과천시립교향악단 콘서트시리즈5 - 과천,2026-09-10 ~ 2026-09-10,성인 (개인 관람 적합),과천시민회관 대극장,1,인터파크 티켓 실시간 인기 콘텐츠 [과천시립교향악단 콘서트시리즈5 - 과천]. 혼자 즐기기 좋은 몰입감 있는 콘텐츠입니다.,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26011487,family:0.5;couple:0.95;single:0.9;클래식/음악회;인터파크실시간,2026-08-23 04:38:56,concert:1.0;immersive:0.9;indoor:0.7,5,90,🎵 몰입감 있는 공연으로 혼자 즐기기 좋은 라이브 콘텐츠
인터파크 티켓,콘서트·공연,무감서기,2026-09-10 ~ 2026-09-13,성인 (개인 관람 적합),세종문화회관 대극장,4,인터파크 티켓 실시간 인기 콘텐츠 [무감서기]. 혼자 즐기기 좋은 몰입감 있는 콘텐츠입니다.,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=P0004472,family:0.5;couple:0.95;single:0.9;클래식/음악회;인터파크실시간,2026-08-23 04:38:56,concert:1.0;immersive:0.9;indoor:0.7,4,90,🎵 몰입감 있는 공연으로 혼자 즐기기 좋은 라이브 콘텐츠
인터파크 티켓,콘서트·공연,헐리우드 블록버스터＆디즈니 픽사 영화음악 FESTA - 성남,2026-10-24 ~ 2026-10-24,성인 (개인 관람 적합),성남아트센터 콘서트홀,3,인터파크 티켓 실시간 인기 콘텐츠 [헐리우드 블록버스터＆디즈니 픽사 영화음악 FESTA - 성남]. 혼자 즐기기 좋은 몰입감 있는 콘텐츠입니다.,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26007592,family:0.5;couple:0.95;single:0.9;클래식/음악회;인터파크실시간,2026-08-23 04:38:56,concert:1.0;immersive:0.9;indoor:0.7,5,90,🎵 몰입감 있는 공연으로 혼자 즐기기 좋은 라이브 콘텐츠
인터파크 티켓,콘서트·공연,재패니메이션 영화음악 콘서트: THE UNSTOPPABLE (9/18),2026-09-18 ~ 2026-09-18,성인 (개인 관람 적합),롯데콘서트홀,3,인터파크 티켓 실시간 인기 콘텐츠 [재패니메이션 영화음악 콘서트: THE UNSTOPPABLE (9/18)]. 혼자 즐기기 좋은 몰입감 있는 콘텐츠입니다.,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26008929,family:0.5;couple:0.95;single:0.9;클래식/음악회;인터파크실시간,2026-08-23 04:38:56,concert:1.0;immersive:0.9;indoor:0.7,3,90,🎵 몰입감 있는 공연으로 혼자 즐기기 좋은 라이브 콘텐츠
인터파크 티켓,콘서트·공연,2026 장한나의 대전그랜드페스티벌 클로징 콘서트,2026-10-10 ~ 2026-10-10,성인 (개인 관람 적합),대전예술의전당 아트홀,2,인터파크 티켓 실시간 인기 콘텐츠 [2026 장한나의 대전그랜드페스티벌 클로징 콘서트]. 혼자 즐기기 좋은 몰입감 있는 콘텐츠입니다.,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26009902,family:0.5;couple:0.95;single:0.9;클래식/음악회;인터파크실시간,2026-08-23 04:38:56,concert:1.0;immersive:0.9;indoor:0.7,3,90,🎵 몰입감 있는 공연으로 혼자 즐기기 좋은 라이브 콘텐츠
인터파크 티켓,콘서트·공연,"멘델스존, 바흐를 만나다",2026-11-15 ~ 2026-11-15,성인 (개인 관람 적합),예술의전당 IBK기업은행챔버홀,2,"인터파크 티켓 실시간 인기 콘텐츠 [멘델스존, 바흐를 만나다]. 혼자 즐기기 좋은 몰입감 있는 콘텐츠입니다.",https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26011676,family:0.5;couple:0.95;single:0.9;클래식/음악회;인터파크실시간,2026-08-23 04:38:56,concert:1.0;immersive:0.9;indoor:0.7,5,90,🎵 몰입감 있는 공연으로 혼자 즐기기 좋은 라이브 콘텐츠
